prmtrID	geneSymbol	baseMean	log2FC	pvalue	fdr	KD.tpm.ave	NC.tpm.ave	perturb_id	KD.geneSymbol	ZScore
chr10_96130409_96130669_+	p004@ZNF518A	37.005	-0.0421699481311295	0.848774462041312	0.958368103233166	3.377	3.426	ASO_G0272888_AD_07	AC013394.2	0.172
chr3_9792753_9792844_-	p004@TADA3	25.207	-0.0596028625976587	0.84880943769523	0.958368160788134	2.313	2.33	ASO_G0272888_AD_07	AC013394.2	-0.299
chr3_108589702_108589835_+	p004@DZIP3	42.796	0.0465615280249044	0.848846895402712	0.958371020643728	4.248	3.931	ASO_G0272888_AD_07	AC013394.2	0.39
chr10_73781803_73782102_-	p001@CATG00000000155.1	26.43	0.0534443934042731	0.848946717844545	0.958444288832887	2.575	2.44	ASO_G0272888_AD_07	AC013394.2	0.29
chr17_38869960_38870207_+	p004@LASP1	2662.384	0.0268828969718968	0.849013452073115	0.958480196582809	256.423	244.722	ASO_G0272888_AD_07	AC013394.2	0.201
chr1_247331913_247332035_+	p003@NLRP3	19.154	-0.0708636677075322	0.849083721412101	0.958520092120679	1.744	1.785	ASO_G0272888_AD_07	AC013394.2	0.141
chr12_2053422_2053721_+	p003@CACNA1C	25.291	0.0664870971316269	0.849204921785345	0.958573610526684	2.532	2.335	ASO_G0272888_AD_07	AC013394.2	0.744
chr17_68035722_68035884_+	p002@KPNA2	3472.242	0.0296240748095646	0.849226871599786	0.958573610526684	335.035	319.095	ASO_G0272888_AD_07	AC013394.2	0.269
chr4_150078718_150078952_+	p005@DCLK2	94.382	-0.033876915905388	0.849235926005402	0.958573610526684	8.755	8.754	ASO_G0272888_AD_07	AC013394.2	0.275
chr12_949669_949744_-	p006@RAD52	33.912	-0.0521433783374506	0.849470649964813	0.958635727345484	3.109	3.145	ASO_G0272888_AD_07	AC013394.2	-0.016
chr14_101809685_101809858_+	p014@PPP2R5C	138.016	0.0359326948596798	0.849329278803666	0.958635727345484	13.357	12.713	ASO_G0272888_AD_07	AC013394.2	0.42
chr15_43768335_43768634_+	p012@PDIA3	14.19	0.102317840217326	0.849396933877501	0.958635727345484	1.444	1.298	ASO_G0272888_AD_07	AC013394.2	0.503
chr17_67825935_67826112_+	p002@BPTF	22.076	-0.053013829745973	0.84950056418717	0.958635727345484	2.021	2.051	ASO_G0272888_AD_07	AC013394.2	-0.013
chr1_10403930_10404229_+	p007@PGD	10.791	-0.0970236477226883	0.849490192407317	0.958635727345484	0.933	1.011	ASO_G0272888_AD_07	AC013394.2	-0.22
chr1_246931937_246932097_-	p001@AHCTF1	219.591	-0.0214922095527716	0.849401398585622	0.958635727345484	20.482	20.3	ASO_G0272888_AD_07	AC013394.2	0.138
chr11_12674271_12674570_+	p002@TEAD1	1461.206	0.0329369362507744	0.849657435867324	0.958657988101863	141.273	134.647	ASO_G0272888_AD_07	AC013394.2	0.475
chr12_88035527_88035685_+	p005@C12orf29	256.716	-0.0259862082289579	0.849676196039681	0.958657988101863	23.883	23.718	ASO_G0272888_AD_07	AC013394.2	-0.478
chr1_25906436_25906458_-	p001@MIR3917	93.64	-0.0432512059948184	0.849671948547663	0.958657988101863	8.671	8.647	ASO_G0272888_AD_07	AC013394.2	-0.216
chr2_47906325_47906624_-	p001@FBXO11	320.977	-0.0254510871394226	0.849556737545466	0.958657988101863	29.863	29.72	ASO_G0272888_AD_07	AC013394.2	0.128
chr9_115046481_115046780_-	p031@TNC	15.277	-0.0947022884695109	0.849694966896742	0.958657988101863	1.39	1.421	ASO_G0272888_AD_07	AC013394.2	0.493
chr11_90222899_90223059_-	p003@CHORDC1	355.232	0.0222647182126023	0.849736716797732	0.958665676341181	34.133	32.694	ASO_G0272888_AD_07	AC013394.2	-0.169
chr11_10803409_10803693_-	p011@EIF4G2	12.471	0.117557646013199	0.849800434090811	0.958698146352818	1.259	1.146	ASO_G0272888_AD_07	AC013394.2	0.483
chr12_52069850_52070127_+	p003@C12orf44	545.557	0.0231168089366085	0.849967070976938	0.958846717150181	52.492	50.158	ASO_G0272888_AD_07	AC013394.2	0.224
chr11_8911051_8911259_+	p001@AKIP1	523.696	0.0223950377661979	0.850316070967982	0.958866638026145	50.399	48.168	ASO_G0272888_AD_07	AC013394.2	-0.052
chr12_65741527_65741826_+	p001@CATG00000009357.1	18.298	-0.0604657781881045	0.850181423099168	0.958866638026145	1.672	1.699	ASO_G0272888_AD_07	AC013394.2	-0.313
chr15_72474180_72474479_+	p002@ARIH1	475.366	-0.0321579041188156	0.850079822600053	0.958866638026145	44.146	44.109	ASO_G0272888_AD_07	AC013394.2	-0.024
chr17_51161024_51161323_+	p002@NME1	61.748	-0.0611324251657986	0.850173573703915	0.958866638026145	5.627	5.744	ASO_G0272888_AD_07	AC013394.2	-0.494
chr19_44025229_44025528_+	p003@ZNF222;p006@ZNF223	36.452	0.0422003810068088	0.850156561720957	0.958866638026145	3.567	3.348	ASO_G0272888_AD_07	AC013394.2	-0.04
chr19_47608035_47608334_+	p001@GLTSCR1	34.827	-0.0554155059972379	0.850278749426888	0.958866638026145	3.153	3.241	ASO_G0272888_AD_07	AC013394.2	0.103
chr1_154220426_154220606_-	p002@C1orf43	921.333	0.0266677910399245	0.850142812496633	0.958866638026145	88.784	84.811	ASO_G0272888_AD_07	AC013394.2	-0.165
chr1_67430252_67430410_-	p005@SERBP1	3137.557	-0.0322474699935454	0.850334158243732	0.958866638026145	291.306	289.258	ASO_G0272888_AD_07	AC013394.2	-0.166
chr5_136046223_136046409_+	p016@TGFBI	28.531	-0.0872676679813117	0.850286765191042	0.958866638026145	2.56	2.664	ASO_G0272888_AD_07	AC013394.2	-0.109
chr8_92965923_92966082_-	p006@TRIQK	37.712	0.0435100393219328	0.850285992602319	0.958866638026145	3.688	3.472	ASO_G0272888_AD_07	AC013394.2	0.173
chrX_7927263_7927562_-	p004@PNPLA4	49.776	0.0415287483440979	0.850389574545735	0.958889723664921	4.821	4.577	ASO_G0272888_AD_07	AC013394.2	-0.029
chr10_31928664_31928963_-	p002@ARHGAP12	663.708	0.0163168881466057	0.850483087995596	0.958955763557018	63.432	61.205	ASO_G0272888_AD_07	AC013394.2	0.113
chr3_133573644_133573700_+	p002@CDV3	403.196	0.0347985407757431	0.850527852355335	0.958966833613392	38.985	37.141	ASO_G0272888_AD_07	AC013394.2	0.033
chr2_10689825_10690124_-	p001@NOL10	445.291	0.0222097909382541	0.850736621649985	0.959162810086579	42.887	41.055	ASO_G0272888_AD_07	AC013394.2	0.45
chr19_48716855_48717113_-	p002@MAMSTR	19.614	0.0604317965543242	0.85078355740029	0.959176318760122	1.865	1.813	ASO_G0272888_AD_07	AC013394.2	0.318
chr5_179730009_179730308_+	p021@CANX	35.687	-0.0895059162492125	0.850942520940652	0.959276711738248	3.208	3.316	ASO_G0272888_AD_07	AC013394.2	0.014
chr7_151519745_151519908_-	p004@RHEB	269.342	-0.0369802904713764	0.850929683904021	0.959276711738248	24.936	24.953	ASO_G0272888_AD_07	AC013394.2	-0.113
chr22_50244859_50245158_-	p004@TUBGCP6	209.514	-0.0227619235770181	0.850978302089611	0.959277639881732	19.606	19.372	ASO_G0272888_AD_07	AC013394.2	0.195
chr17_58631686_58631985_-	p001@U3	223.211	0.0414189252261929	0.851014192922243	0.959278691586398	21.672	20.579	ASO_G0272888_AD_07	AC013394.2	0.02
chr19_18117853_18118152_+	p006@MAST3;p002@PIK3R2	17.677	0.059675594861137	0.8510604510621	0.959281562778411	1.691	1.632	ASO_G0272888_AD_07	AC013394.2	0.21
chr7_130492116_130492293_+	p007@MEST	12.561	-0.0731354953742547	0.851086656003906	0.959281562778411	1.083	1.174	ASO_G0272888_AD_07	AC013394.2	-0.002
chrX_48574735_48575034_-	p001@AC115618.1	15.44	0.0655077417611516	0.851155335162411	0.959319569236116	1.59	1.41	ASO_G0272888_AD_07	AC013394.2	0.333
chr4_7067914_7068213_-	p001@GRPEL1	772.162	0.0318198780586903	0.851243181430036	0.959379174536785	74.606	70.847	ASO_G0272888_AD_07	AC013394.2	-0.163
chr9_129139964_129140263_+	p012@PPP2R4	178.754	0.0328968358499637	0.851474000620079	0.959599903528506	17.362	16.476	ASO_G0272888_AD_07	AC013394.2	-0.019
chr6_87702083_87702382_-	p001@AKIRIN2	567.885	0.0199472275670166	0.851511021610911	0.95960221536037	54.357	52.345	ASO_G0272888_AD_07	AC013394.2	0.089
chr17_35242922_35243221_+	p001@SLFN5	710.141	-0.0363185691148291	0.851586814267924	0.959648218567044	65.852	65.512	ASO_G0272888_AD_07	AC013394.2	-0.444
chr5_69369370_69369669_-	p003@TAF9	1861.893	0.0275560984559308	0.851629861245746	0.959657318595783	179.338	171.085	ASO_G0272888_AD_07	AC013394.2	0.141
chr13_27620620_27620919_+	p004@POLR1D	16.022	-0.0630488037033369	0.851762955079947	0.95976788282137	1.487	1.482	ASO_G0272888_AD_07	AC013394.2	-0.143
chr17_445710_446009_-	p003@FAM101B	19.759	0.0985412102499294	0.85185423935474	0.9598313288221	1.987	1.829	ASO_G0272888_AD_07	AC013394.2	0.165
chr11_18322477_18322650_-	p001@HPS5	13.233	0.0661317595073415	0.851899184874066	0.95984255931551	1.332	1.215	ASO_G0272888_AD_07	AC013394.2	0.556
chr16_30064034_30064199_+	p005@ALDOA	160.963	0.0281694224085885	0.852040540321831	0.959934866175486	15.604	14.787	ASO_G0272888_AD_07	AC013394.2	-0.223
chrX_49174193_49174492_+	p008@PLP2	27.952	0.0772098661106377	0.852051074502982	0.959934866175486	2.78	2.574	ASO_G0272888_AD_07	AC013394.2	-0.025
chr5_150094134_150094433_+	p001@CTB-13H5.1	17.256	-0.064675767658671	0.852124319014117	0.959938562258976	1.623	1.597	ASO_G0272888_AD_07	AC013394.2	-0.356
chr6_26224985_26225284_+	p002@HIST1H3E	953.006	0.0463644318224696	0.852096861076657	0.959938562258976	92.86	87.833	ASO_G0272888_AD_07	AC013394.2	0.346
chr18_63355142_63355426_-	p011@KDSR	10.06	0.0989293506431264	0.852196525428918	0.959980494839694	1.025	0.926	ASO_G0272888_AD_07	AC013394.2	-0.629
chr17_1400049_1400348_-	p002@YWHAE	6066.225	-0.0331469789612577	0.852276200984629	0.959994678281149	563.027	558.999	ASO_G0272888_AD_07	AC013394.2	-0.312
chr1_209784405_209784704_-	p001@C1orf74	37.47	0.0488794148597683	0.85227908430033	0.959994678281149	3.688	3.446	ASO_G0272888_AD_07	AC013394.2	0.16
chr19_46347056_46347236_+	p003@PPP5C	646.569	-0.0229704045116573	0.852353034729464	0.960038567746632	60.411	59.709	ASO_G0272888_AD_07	AC013394.2	0.017
chr1_155262314_155262509_-	p002@SCAMP3	276.872	0.0239136006996324	0.852409118675486	0.960062330716386	26.669	25.454	ASO_G0272888_AD_07	AC013394.2	-0.205
chr16_86510121_86510420_-	p002@FENDRR	20.351	-0.0548493953680252	0.852646490564359	0.960224056048943	1.866	1.888	ASO_G0272888_AD_07	AC013394.2	-0.202
chr17_19377615_19377896_+	p001@MAPK7	43.606	-0.0444099694740128	0.85267848854075	0.960224056048943	4.072	4.045	ASO_G0272888_AD_07	AC013394.2	0.001
chr1_39576640_39576820_-	p002@PABPC4	893.169	0.0280191619879649	0.852742697513101	0.960224056048943	86.151	82.211	ASO_G0272888_AD_07	AC013394.2	0.175
chr4_140524184_140524347_+	p002@ELMOD2	205.582	0.0241392125090591	0.852673260048615	0.960224056048943	19.729	18.92	ASO_G0272888_AD_07	AC013394.2	0.11
chr8_143597125_143597281_-	p005@EEF1D	75.776	-0.0343855717038681	0.852762663383723	0.960224056048943	7.026	7	ASO_G0272888_AD_07	AC013394.2	-0.011
chrX_74292441_74292556_-	p003@FTX	30.415	-0.0573224156086346	0.852726478626429	0.960224056048943	2.794	2.824	ASO_G0272888_AD_07	AC013394.2	0.433
chr19_19192885_19193087_+	p003@RFXANK	312.236	0.0484376947462445	0.852854202954158	0.960287726530099	30.471	28.635	ASO_G0272888_AD_07	AC013394.2	0.259
chr14_99604056_99604355_-	p001@CCDC85C	38.81	-0.0939625146703998	0.852944298766369	0.960349766225502	3.424	3.608	ASO_G0272888_AD_07	AC013394.2	0.07
chr19_1812126_1812425_-	p001@ATP8B3	91.671	-0.0328917621405065	0.853008314907273	0.960382438328088	8.548	8.467	ASO_G0272888_AD_07	AC013394.2	0.023
chr9_36258464_36258628_-	p004@GNE	123.944	-0.0288754192468665	0.853266513328238	0.960633724142126	11.648	11.442	ASO_G0272888_AD_07	AC013394.2	-0.291
chr4_128061232_128061327_+	p005@LARP1B	102.846	0.0361923907208663	0.853318157977164	0.96065245427903	9.962	9.462	ASO_G0272888_AD_07	AC013394.2	0.606
chr11_8964385_8964684_+	p004@TMEM9B-AS1	36.685	0.0420744338477371	0.853754924291849	0.960679470050284	3.542	3.381	ASO_G0272888_AD_07	AC013394.2	0.19
chr12_101697490_101697789_+	p002@CHPT1	332.419	-0.0508532066018188	0.853587008552296	0.960679470050284	30.439	30.815	ASO_G0272888_AD_07	AC013394.2	-0.306
chr14_24368166_24368335_+	p009@NFATC4	608.614	0.0329176274003313	0.853603127390309	0.960679470050284	58.881	56.174	ASO_G0272888_AD_07	AC013394.2	0.373
chr14_91947840_91948135_-	p001@FBLN5	41.003	0.0431676998797037	0.853439180998059	0.960679470050284	4.038	3.761	ASO_G0272888_AD_07	AC013394.2	0.553
chr17_77450420_77450659_+	p041@SEPT9	10.703	0.0729921054762608	0.853744988976012	0.960679470050284	1.084	0.978	ASO_G0272888_AD_07	AC013394.2	-0.545
chr19_41363797_41364096_+	p004@TMEM91	75.667	0.0344588550719624	0.853685302455023	0.960679470050284	7.421	6.967	ASO_G0272888_AD_07	AC013394.2	0.504
chr1_183023498_183023709_+	p005@LAMC1	201.881	-0.050668914684824	0.853762262166695	0.960679470050284	18.423	18.7	ASO_G0272888_AD_07	AC013394.2	-0.012
chr1_51990550_51990849_-	p001@RAB3B	1288.831	0.0192747022658752	0.853514577211777	0.960679470050284	123.495	118.67	ASO_G0272888_AD_07	AC013394.2	0.389
chr20_54475661_54475877_+	p002@DOK5	46.979	-0.0434872787680988	0.853600699540778	0.960679470050284	4.359	4.357	ASO_G0272888_AD_07	AC013394.2	0.151
chr8_133571971_133572024_-	p003@ST3GAL1	22.688	0.0531660935354157	0.853494050760012	0.960679470050284	2.235	2.087	ASO_G0272888_AD_07	AC013394.2	0.684
chr8_143939447_143939616_-	p025@PLEC	1249.593	-0.0233963373106006	0.853546544106462	0.960679470050284	116.765	115.379	ASO_G0272888_AD_07	AC013394.2	0.036
chrX_78104234_78104263_+	p003@PGK1	1800.258	-0.0208487919698894	0.85366553520337	0.960679470050284	168.441	166.253	ASO_G0272888_AD_07	AC013394.2	-0.341
chr20_33993114_33993282_-	p003@RP5-1125A11.1	27.935	-0.0609441581434959	0.853845767089224	0.960734037013916	2.557	2.578	ASO_G0272888_AD_07	AC013394.2	-0.118
chr12_7130221_7130520_+	p011@CLSTN3	57.596	0.0431589379554509	0.853988505695889	0.960827588860547	5.686	5.281	ASO_G0272888_AD_07	AC013394.2	-0.025
chr1_211830188_211830487_-	p002@LPGAT1	73.19	0.0329390592614433	0.853998939262736	0.960827588860547	6.986	6.754	ASO_G0272888_AD_07	AC013394.2	0.009
chr16_28553948_28554118_+	p002@CCDC101	14.926	-0.0619231047886517	0.854068724318336	0.960866707556863	1.365	1.38	ASO_G0272888_AD_07	AC013394.2	-0.477
chr12_45728985_45729194_+	p002@ARID2	16.26	0.0646955140743913	0.854136791123973	0.960903890014469	1.584	1.496	ASO_G0272888_AD_07	AC013394.2	0.028
chr16_4351116_4351281_-	p005@PAM16	44.159	-0.0388593810440751	0.854210913722236	0.960947881910871	4.121	4.087	ASO_G0272888_AD_07	AC013394.2	-0.002
chr11_108223197_108223383_+	p003@ATM	24.141	-0.0531416751978534	0.854279816028599	0.960978802630571	2.255	2.238	ASO_G0272888_AD_07	AC013394.2	0.149
chr1_150010576_150010875_-	p008@OTUD7B	269.54	0.0213157802455023	0.854308439567537	0.960978802630571	25.801	24.862	ASO_G0272888_AD_07	AC013394.2	0.346
chr3_9792933_9793232_+	p003@ARPC4;p003@ARPC4-TTLL3	1643.137	-0.0328950126037358	0.854348978506831	0.960985010624936	152.517	151.721	ASO_G0272888_AD_07	AC013394.2	-0.247
chr10_92848495_92848670_+	p011@EXOC6	93.181	-0.0373398871250027	0.854525976530648	0.96098714487019	8.719	8.604	ASO_G0272888_AD_07	AC013394.2	0.063
chr2_200306110_200306313_+	p004@SPATS2L	12.132	0.067949935673356	0.854492494098466	0.96098714487019	1.21	1.116	ASO_G0272888_AD_07	AC013394.2	0.352
chr3_105868862_105869161_-	p004@CBLB	203.63	0.0299764960664399	0.854476762593218	0.96098714487019	19.753	18.765	ASO_G0272888_AD_07	AC013394.2	0.373
chr4_52712254_52712439_+	p001@DANCR	13.964	-0.0722148276799287	0.854419966827346	0.96098714487019	1.327	1.288	ASO_G0272888_AD_07	AC013394.2	-0.012
chr5_79513979_79514261_-	p003@HOMER1	17.405	-0.0581740569991549	0.854501365634563	0.96098714487019	1.603	1.609	ASO_G0272888_AD_07	AC013394.2	-0.07
chr16_84116672_84116863_-	p003@MBTPS1	812.984	-0.0153953375925646	0.854568099607228	0.960995132420373	76.266	75.111	ASO_G0272888_AD_07	AC013394.2	0.182
chr10_77637604_77637772_-	p017@KCNMA1	286.532	0.0240738472572792	0.855329000312571	0.961063779847934	27.358	26.408	ASO_G0272888_AD_07	AC013394.2	0.749
chr11_3855043_3855342_+	p002@STIM1	95.488	0.0386414875525851	0.85529244911778	0.961063779847934	9.237	8.793	ASO_G0272888_AD_07	AC013394.2	0.778
chr14_34982365_34982516_-	p005@RP11-85K15.2	21.507	-0.0708570606753555	0.854902232878942	0.961063779847934	1.944	1.994	ASO_G0272888_AD_07	AC013394.2	-0.099
chr14_55027086_55027385_+	p001@SOCS4	460.802	-0.0246280285610006	0.85470818664122	0.961063779847934	42.912	42.524	ASO_G0272888_AD_07	AC013394.2	-0.083
chr14_75051317_75051616_-	p001@MLH3	75.158	0.0337903864207032	0.855321845185447	0.961063779847934	7.221	6.928	ASO_G0272888_AD_07	AC013394.2	0.339
chr15_73704215_73704514_+	p010@CD276	14.113	0.0654871956189748	0.855399648664624	0.961063779847934	1.38	1.303	ASO_G0272888_AD_07	AC013394.2	-0.026
chr15_73927545_73927817_-	p006@LOXL1-AS1	29.287	0.0438959231457337	0.855297082986594	0.961063779847934	2.901	2.691	ASO_G0272888_AD_07	AC013394.2	0.473
chr16_67174202_67174501_+	p007@NOL3	16.385	-0.0647941514151115	0.855106999598976	0.961063779847934	1.443	1.525	ASO_G0272888_AD_07	AC013394.2	-0.303
chr19_17859760_17860059_+	p001@RPL18A	14041.906	0.0179309000119988	0.855040589771172	0.961063779847934	1344.984	1292.183	ASO_G0272888_AD_07	AC013394.2	-0.175
chr19_18940154_18940453_-	p003@HOMER3	23.018	0.0554313361152382	0.854837349364927	0.961063779847934	2.294	2.113	ASO_G0272888_AD_07	AC013394.2	0.303
chr1_150549258_150549557_+	p003@ADAMTSL4;p001@AL356356.1	118.519	-0.0362938037092473	0.855090364157924	0.961063779847934	10.951	11.004	ASO_G0272888_AD_07	AC013394.2	-0.521
chr1_150697170_150697266_-	p002@GOLPH3L	33.484	0.0457637225204143	0.855171772260382	0.961063779847934	3.271	3.082	ASO_G0272888_AD_07	AC013394.2	0.307
chr1_153670798_153670967_-	p008@ILF2	218.379	-0.0330036656236858	0.855243556110342	0.961063779847934	20.216	20.192	ASO_G0272888_AD_07	AC013394.2	0.017
chr1_156752341_156752597_-	p006@HDGF	11.863	-0.0779418254967011	0.855156161870395	0.961063779847934	1.079	1.098	ASO_G0272888_AD_07	AC013394.2	0.068
chr21_44939912_44940086_-	p001@C21orf67	19.048	-0.0589921520181359	0.855397023863016	0.961063779847934	1.74	1.766	ASO_G0272888_AD_07	AC013394.2	0.139
chr3_171460453_171460752_+	p002@CATG00000062805.1	12.57	0.0868722809652003	0.855263268119141	0.961063779847934	1.259	1.148	ASO_G0272888_AD_07	AC013394.2	0.068
chr5_34929684_34929983_-	p001@RAD1	14.663	-0.0735512679273172	0.855394719548612	0.961063779847934	1.292	1.362	ASO_G0272888_AD_07	AC013394.2	-0.337
chr6_116279102_116279401_+	p007@DSE	15.39	0.0841437831727907	0.854937563994557	0.961063779847934	1.56	1.411	ASO_G0272888_AD_07	AC013394.2	0.147
chr6_149545885_149546184_-	p001@PPIL4	406.81	0.0258356758027371	0.85482169677522	0.961063779847934	39.203	37.482	ASO_G0272888_AD_07	AC013394.2	0.074
chr6_45422402_45422635_+	p011@RUNX2	38.705	0.0422803270909364	0.855318599855584	0.961063779847934	3.79	3.562	ASO_G0272888_AD_07	AC013394.2	0.245
chr7_5428034_5428333_+	p006@RP11-1275H24.2	228.449	0.0416639393905644	0.855317807923206	0.961063779847934	22.189	21.098	ASO_G0272888_AD_07	AC013394.2	0.173
chrX_54495743_54496029_-	p003@FGD1	67.851	-0.0484539557932081	0.855157966116581	0.961063779847934	6.214	6.296	ASO_G0272888_AD_07	AC013394.2	0.121
chr18_158410_158535_+	p003@USP14	166.512	-0.0221618760119049	0.855473270241874	0.961107144675835	15.634	15.365	ASO_G0272888_AD_07	AC013394.2	-0.106
chr11_64186029_64186207_+	p003@STIP1	1767.411	-0.0207071553963912	0.85572544974119	0.961166486538135	165.212	163.092	ASO_G0272888_AD_07	AC013394.2	-0.364
chr12_130871921_130872220_+	p001@RAN	8986.409	-0.0203401402763815	0.855736249867467	0.961166486538135	840.575	828.972	ASO_G0272888_AD_07	AC013394.2	-0.035
chr13_48975762_48976061_+	p002@FNDC3A	210.978	-0.0229533772329079	0.855693307286069	0.961166486538135	19.708	19.504	ASO_G0272888_AD_07	AC013394.2	0.328
chr1_67430411_67430567_-	p004@SERBP1	345.931	-0.0270350764335957	0.855615773462838	0.961166486538135	32.146	31.917	ASO_G0272888_AD_07	AC013394.2	0.021
chr22_20394003_20394163_+	p001@ZNF74	23.138	-0.0603241927499314	0.855619361945633	0.961166486538135	2.113	2.153	ASO_G0272888_AD_07	AC013394.2	-0.128
chr8_130016303_130016504_-	p004@FAM49B	60.499	0.0389459090516644	0.855705830586793	0.961166486538135	5.87	5.557	ASO_G0272888_AD_07	AC013394.2	0.357
chr10_31319508_31319807_-	p004@ZEB1-AS1	26.541	-0.047978071756306	0.857207179408314	0.961181223883135	2.415	2.461	ASO_G0272888_AD_07	AC013394.2	0.288
chr11_114400308_114400607_-	p001@C11orf71	44.021	0.0461398120453969	0.856579218507874	0.961181223883135	4.305	4.054	ASO_G0272888_AD_07	AC013394.2	-0.182
chr11_45804999_45805298_+	p003@SLC35C1	70.012	-0.0461127721753556	0.85609074115162	0.961181223883135	6.547	6.458	ASO_G0272888_AD_07	AC013394.2	-0.294
chr11_65873436_65873735_-	p001@EFEMP2	125.751	0.0370376730276007	0.856190469023326	0.961181223883135	12.252	11.597	ASO_G0272888_AD_07	AC013394.2	0.004
chr11_78188881_78189087_+	p002@USP35	43.906	-0.0400782581425798	0.857286558414847	0.961181223883135	4.097	4.071	ASO_G0272888_AD_07	AC013394.2	0.198
chr12_51239145_51239444_+	p004@DAZAP2	11.016	0.0687292469978624	0.856489659913625	0.961181223883135	1.079	1.013	ASO_G0272888_AD_07	AC013394.2	-0.25
chr12_63779991_63780130_+	p002@TMEM5	34.73	-0.040394107122547	0.856943831091091	0.961181223883135	3.227	3.211	ASO_G0272888_AD_07	AC013394.2	-0.181
chr13_28138625_28138853_+	p004@PAN3	20.37	0.0617925143145656	0.856000520584215	0.961181223883135	1.968	1.878	ASO_G0272888_AD_07	AC013394.2	0.634
chr14_52695544_52695637_-	p003@ERO1L	139.465	0.0273367047543588	0.857157025321651	0.961181223883135	13.342	12.841	ASO_G0272888_AD_07	AC013394.2	0.281
chr15_74873214_74873513_-	p001@SCAMP2	605.878	0.0371902415031327	0.856046829047618	0.961181223883135	58.767	55.539	ASO_G0272888_AD_07	AC013394.2	0.166
chr16_19718054_19718353_-	p001@KNOP1	158.824	-0.0444900598525657	0.856864809289953	0.961181223883135	14.669	14.644	ASO_G0272888_AD_07	AC013394.2	-0.108
chr16_352528_352827_-	p003@AXIN1	109.25	-0.0708847983808123	0.855822268662122	0.961181223883135	9.84	10.107	ASO_G0272888_AD_07	AC013394.2	-0.102
chr17_1829855_1830154_+	p002@RPA1	706.645	0.0217471983877182	0.856240427261455	0.961181223883135	67.842	65.099	ASO_G0272888_AD_07	AC013394.2	0.378
chr17_36544661_36544960_-	p001@MYO19	28.779	-0.0527602878328731	0.857211982793144	0.961181223883135	2.609	2.671	ASO_G0272888_AD_07	AC013394.2	0.057
chr17_48728579_48728878_-	p002@HOXB13	21.356	0.0535196335983678	0.85639862314318	0.961181223883135	2.124	1.955	ASO_G0272888_AD_07	AC013394.2	-0.037
chr17_81859314_81859536_-	p007@P4HB	20.893	-0.105327856476049	0.855910470983518	0.961181223883135	1.866	1.96	ASO_G0272888_AD_07	AC013394.2	-0.329
chr18_59697517_59697682_-	p004@CCBE1	105.107	-0.0309621783495589	0.856876742275636	0.961181223883135	9.781	9.717	ASO_G0272888_AD_07	AC013394.2	0.296
chr19_12933561_12933757_-	p003@FARSA	907.202	0.0211405749657703	0.856251832037398	0.961181223883135	87.096	83.443	ASO_G0272888_AD_07	AC013394.2	0.101
chr1_1358393_1358692_-	p004@MXRA8	2698.506	-0.028686267895966	0.857068056136321	0.961181223883135	251.079	250.074	ASO_G0272888_AD_07	AC013394.2	-0.136
chr1_153667465_153667764_-	p013@ILF2	14.408	0.0745349236964882	0.856492789776971	0.961181223883135	1.419	1.327	ASO_G0272888_AD_07	AC013394.2	0.156
chr1_156677973_156678272_-	p001@NES	11.933	-0.0777909848103727	0.856800828601094	0.961181223883135	1.064	1.108	ASO_G0272888_AD_07	AC013394.2	-0.481
chr1_160343079_160343238_-	p003@COPA	414.639	-0.0212060259155868	0.857360621587679	0.961181223883135	38.936	38.318	ASO_G0272888_AD_07	AC013394.2	-0.01
chr1_197774912_197775184_-	p011@DENND1B	16.654	0.0574530928992749	0.857333494824633	0.961181223883135	1.647	1.529	ASO_G0272888_AD_07	AC013394.2	0.435
chr1_28982487_28982786_-	p001@RP4-604A21.1	2796.285	-0.0409159756601613	0.856385642206324	0.961181223883135	258.259	258.323	ASO_G0272888_AD_07	AC013394.2	0.014
chr1_86704726_86704997_+	p004@SH3GLB1	1140.085	-0.0236518023454268	0.856287231825402	0.961181223883135	106.499	105.137	ASO_G0272888_AD_07	AC013394.2	-0.331
chr20_10218707_10218892_+	p001@SNAP25	41.96	0.0414487434802256	0.857329098002683	0.961181223883135	4.063	3.853	ASO_G0272888_AD_07	AC013394.2	0.522
chr20_2465626_2465925_-	p006@SNRPB	12.078	-0.0933918773144937	0.856326274381662	0.961181223883135	1.059	1.131	ASO_G0272888_AD_07	AC013394.2	0.004
chr20_33666528_33666827_-	p005@NECAB3	10.565	0.0718091585309046	0.857217557903437	0.961181223883135	1.099	0.963	ASO_G0272888_AD_07	AC013394.2	0.058
chr20_44475903_44476076_+	p002@TTPAL	126.443	0.0422052270676188	0.856553389548721	0.961181223883135	12.373	11.589	ASO_G0272888_AD_07	AC013394.2	0.252
chr22_26429148_26429447_+	p001@ASPHD2	12.766	-0.074922339215222	0.856947677072692	0.961181223883135	1.093	1.193	ASO_G0272888_AD_07	AC013394.2	-0.402
chr2_215365602_215365779_-	p029@FN1	13.571	0.0890206179812579	0.856505336971348	0.961181223883135	1.346	1.24	ASO_G0272888_AD_07	AC013394.2	0.58
chr2_241239563_241239862_-	p036@HDLBP	19.665	0.0776730400083883	0.855896220228743	0.961181223883135	1.939	1.808	ASO_G0272888_AD_07	AC013394.2	0.335
